dim,k,Var3,r,steps,integral,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,u_1,u_2,u_3,u_4,u_5,u_6,u_7,u_8,u_9,u_10
10,1,cont,1,21,0.262495210046999,0.314867326705004,0.498598594119573,0.261565830379752,0.419083280690293,0.375421161923617,0.278322001131179,0.365328665252191,0.429657627182846,0.490150701743501,0.382225026792189,0.174342661023487,0.950627797394873,0.977501474464618,0.252004875020007,0.284620466338052,0.838286322237171,0.80210074064665,0.369961325273633,0.362810980898383,0.27174128036864
10,2,cont,1,221,0.282712326713389,0.314867326705004,0.498598594119573,0.261565830379752,0.419083280690293,0.375421161923617,0.278322001131179,0.365328665252191,0.429657627182846,0.490150701743501,0.382225026792189,0.174342661023487,0.950627797394873,0.977501474464618,0.252004875020007,0.284620466338052,0.838286322237171,0.80210074064665,0.369961325273633,0.362810980898383,0.27174128036864
10,3,cont,1,1581,0.285377838843079,0.314867326705004,0.498598594119573,0.261565830379752,0.419083280690293,0.375421161923617,0.278322001131179,0.365328665252191,0.429657627182846,0.490150701743501,0.382225026792189,0.174342661023487,0.950627797394873,0.977501474464618,0.252004875020007,0.284620466338052,0.838286322237171,0.80210074064665,0.369961325273633,0.362810980898383,0.27174128036864
10,4,cont,1,8801,0.284636071751682,0.314867326705004,0.498598594119573,0.261565830379752,0.419083280690293,0.375421161923617,0.278322001131179,0.365328665252191,0.429657627182846,0.490150701743501,0.382225026792189,0.174342661023487,0.950627797394873,0.977501474464618,0.252004875020007,0.284620466338052,0.838286322237171,0.80210074064665,0.369961325273633,0.362810980898383,0.27174128036864
10,5,cont,1,41265,0.285333353425133,0.314867326705004,0.498598594119573,0.261565830379752,0.419083280690293,0.375421161923617,0.278322001131179,0.365328665252191,0.429657627182846,0.490150701743501,0.382225026792189,0.174342661023487,0.950627797394873,0.977501474464618,0.252004875020007,0.284620466338052,0.838286322237171,0.80210074064665,0.369961325273633,0.362810980898383,0.27174128036864
10,1,cont,2,21,0.336902671831407,0.316647615868991,0.283819368262034,0.269425195605597,0.461648362025457,0.334260741918628,0.418498452140591,0.276108188180136,0.396841467793078,0.278700730399321,0.312336336781334,0.935416699007273,0.989586946718148,0.465715874257281,0.363796463511712,0.0903358580397309,0.844203757712776,0.413706063980533,0.757358446322995,0.554033391718794,0.476240269518994
10,2,cont,2,221,0.342717689019124,0.316647615868991,0.283819368262034,0.269425195605597,0.461648362025457,0.334260741918628,0.418498452140591,0.276108188180136,0.396841467793078,0.278700730399321,0.312336336781334,0.935416699007273,0.989586946718148,0.465715874257281,0.363796463511712,0.0903358580397309,0.844203757712776,0.413706063980533,0.757358446322995,0.554033391718794,0.476240269518994
10,3,cont,2,1581,0.337657615167062,0.316647615868991,0.283819368262034,0.269425195605597,0.461648362025457,0.334260741918628,0.418498452140591,0.276108188180136,0.396841467793078,0.278700730399321,0.312336336781334,0.935416699007273,0.989586946718148,0.465715874257281,0.363796463511712,0.0903358580397309,0.844203757712776,0.413706063980533,0.757358446322995,0.554033391718794,0.476240269518994
10,4,cont,2,8801,0.33914885370825,0.316647615868991,0.283819368262034,0.269425195605597,0.461648362025457,0.334260741918628,0.418498452140591,0.276108188180136,0.396841467793078,0.278700730399321,0.312336336781334,0.935416699007273,0.989586946718148,0.465715874257281,0.363796463511712,0.0903358580397309,0.844203757712776,0.413706063980533,0.757358446322995,0.554033391718794,0.476240269518994
10,5,cont,2,41265,0.339201246819726,0.316647615868991,0.283819368262034,0.269425195605597,0.461648362025457,0.334260741918628,0.418498452140591,0.276108188180136,0.396841467793078,0.278700730399321,0.312336336781334,0.935416699007273,0.989586946718148,0.465715874257281,0.363796463511712,0.0903358580397309,0.844203757712776,0.413706063980533,0.757358446322995,0.554033391718794,0.476240269518994
10,1,cont,3,21,0.304508133632787,0.320723704803356,0.332209858526596,0.250332974831067,0.390978375676731,0.361033416618079,0.290340743168915,0.425865518269168,0.386007770522936,0.313654930260972,0.348277711580924,0.414172719482726,0.715466741055474,0.869670580513205,0.815427904750593,0.232449226704971,0.346335232103068,0.960612364004653,0.301312799865969,0.154196271404013,0.744436488973226
10,2,cont,3,221,0.328284273841802,0.320723704803356,0.332209858526596,0.250332974831067,0.390978375676731,0.361033416618079,0.290340743168915,0.425865518269168,0.386007770522936,0.313654930260972,0.348277711580924,0.414172719482726,0.715466741055474,0.869670580513205,0.815427904750593,0.232449226704971,0.346335232103068,0.960612364004653,0.301312799865969,0.154196271404013,0.744436488973226
10,3,cont,3,1581,0.330054808500592,0.320723704803356,0.332209858526596,0.250332974831067,0.390978375676731,0.361033416618079,0.290340743168915,0.425865518269168,0.386007770522936,0.313654930260972,0.348277711580924,0.414172719482726,0.715466741055474,0.869670580513205,0.815427904750593,0.232449226704971,0.346335232103068,0.960612364004653,0.301312799865969,0.154196271404013,0.744436488973226
10,4,cont,3,8801,0.328953742434958,0.320723704803356,0.332209858526596,0.250332974831067,0.390978375676731,0.361033416618079,0.290340743168915,0.425865518269168,0.386007770522936,0.313654930260972,0.348277711580924,0.414172719482726,0.715466741055474,0.869670580513205,0.815427904750593,0.232449226704971,0.346335232103068,0.960612364004653,0.301312799865969,0.154196271404013,0.744436488973226
10,5,cont,3,41265,0.329265615238358,0.320723704803356,0.332209858526596,0.250332974831067,0.390978375676731,0.361033416618079,0.290340743168915,0.425865518269168,0.386007770522936,0.313654930260972,0.348277711580924,0.414172719482726,0.715466741055474,0.869670580513205,0.815427904750593,0.232449226704971,0.346335232103068,0.960612364004653,0.301312799865969,0.154196271404013,0.744436488973226
10,1,cont,4,21,0.229600730317296,0.445345107155467,0.434128532241407,0.447899287398329,0.412177834397663,0.477977080104667,0.401519023512852,0.434111398099397,0.428312881312412,0.422496798378038,0.479967467851187,0.24461908835165,0.5826889888498,0.0527434728531885,0.602292674646767,0.0399708089586055,0.862410181147088,0.343109861284126,0.112233466853019,0.593426579335789,0.630076743626349
10,2,cont,4,221,0.242450846928199,0.445345107155467,0.434128532241407,0.447899287398329,0.412177834397663,0.477977080104667,0.401519023512852,0.434111398099397,0.428312881312412,0.422496798378038,0.479967467851187,0.24461908835165,0.5826889888498,0.0527434728531885,0.602292674646767,0.0399708089586055,0.862410181147088,0.343109861284126,0.112233466853019,0.593426579335789,0.630076743626349
10,3,cont,4,1581,0.24184877043191,0.445345107155467,0.434128532241407,0.447899287398329,0.412177834397663,0.477977080104667,0.401519023512852,0.434111398099397,0.428312881312412,0.422496798378038,0.479967467851187,0.24461908835165,0.5826889888498,0.0527434728531885,0.602292674646767,0.0399708089586055,0.862410181147088,0.343109861284126,0.112233466853019,0.593426579335789,0.630076743626349
10,4,cont,4,8801,0.24329350447798,0.445345107155467,0.434128532241407,0.447899287398329,0.412177834397663,0.477977080104667,0.401519023512852,0.434111398099397,0.428312881312412,0.422496798378038,0.479967467851187,0.24461908835165,0.5826889888498,0.0527434728531885,0.602292674646767,0.0399708089586055,0.862410181147088,0.343109861284126,0.112233466853019,0.593426579335789,0.630076743626349
10,5,cont,4,41265,0.242803625677581,0.445345107155467,0.434128532241407,0.447899287398329,0.412177834397663,0.477977080104667,0.401519023512852,0.434111398099397,0.428312881312412,0.422496798378038,0.479967467851187,0.24461908835165,0.5826889888498,0.0527434728531885,0.602292674646767,0.0399708089586055,0.862410181147088,0.343109861284126,0.112233466853019,0.593426579335789,0.630076743626349
10,1,cont,5,21,0.256626995943002,0.29850981354219,0.406620994352109,0.405183766686512,0.360244295572651,0.414736833358969,0.361788053730238,0.462901099751266,0.426831291850602,0.357136522809788,0.405049251844913,0.969545932645271,0.328926071221176,0.0948157350606309,0.806532724290416,0.682734801821412,0.173246974946626,0.481009947957728,0.939338496208182,0.138072353146462,0.65965397071256
10,2,cont,5,221,0.274792804845974,0.29850981354219,0.406620994352109,0.405183766686512,0.360244295572651,0.414736833358969,0.361788053730238,0.462901099751266,0.426831291850602,0.357136522809788,0.405049251844913,0.969545932645271,0.328926071221176,0.0948157350606309,0.806532724290416,0.682734801821412,0.173246974946626,0.481009947957728,0.939338496208182,0.138072353146462,0.65965397071256
10,3,cont,5,1581,0.272483624901693,0.29850981354219,0.406620994352109,0.405183766686512,0.360244295572651,0.414736833358969,0.361788053730238,0.462901099751266,0.426831291850602,0.357136522809788,0.405049251844913,0.969545932645271,0.328926071221176,0.0948157350606309,0.806532724290416,0.682734801821412,0.173246974946626,0.481009947957728,0.939338496208182,0.138072353146462,0.65965397071256
10,4,cont,5,8801,0.270985325788951,0.29850981354219,0.406620994352109,0.405183766686512,0.360244295572651,0.414736833358969,0.361788053730238,0.462901099751266,0.426831291850602,0.357136522809788,0.405049251844913,0.969545932645271,0.328926071221176,0.0948157350606309,0.806532724290416,0.682734801821412,0.173246974946626,0.481009947957728,0.939338496208182,0.138072353146462,0.65965397071256
10,5,cont,5,41265,0.271283471434098,0.29850981354219,0.406620994352109,0.405183766686512,0.360244295572651,0.414736833358969,0.361788053730238,0.462901099751266,0.426831291850602,0.357136522809788,0.405049251844913,0.969545932645271,0.328926071221176,0.0948157350606309,0.806532724290416,0.682734801821412,0.173246974946626,0.481009947957728,0.939338496208182,0.138072353146462,0.65965397071256
10,1,gaus,1,21,0.768059531977815,0.365583893205744,0.490347432364233,0.269979310669235,0.346478369593305,0.254109052508972,0.397976787497946,0.392059076581947,0.253067672649304,0.397451327486679,0.340054132971896,0.641192310276468,0.887750113999928,0.993604468875572,0.728353802970809,0.505822776802076,0.0489289775130024,0.108218636820373,0.858296316129758,0.915944485928171,0.671659842949523
10,2,gaus,1,221,0.771301905044297,0.365583893205744,0.490347432364233,0.269979310669235,0.346478369593305,0.254109052508972,0.397976787497946,0.392059076581947,0.253067672649304,0.397451327486679,0.340054132971896,0.641192310276468,0.887750113999928,0.993604468875572,0.728353802970809,0.505822776802076,0.0489289775130024,0.108218636820373,0.858296316129758,0.915944485928171,0.671659842949523
10,3,gaus,1,1581,0.771254313512427,0.365583893205744,0.490347432364233,0.269979310669235,0.346478369593305,0.254109052508972,0.397976787497946,0.392059076581947,0.253067672649304,0.397451327486679,0.340054132971896,0.641192310276468,0.887750113999928,0.993604468875572,0.728353802970809,0.505822776802076,0.0489289775130024,0.108218636820373,0.858296316129758,0.915944485928171,0.671659842949523
10,4,gaus,1,8801,0.771254180243619,0.365583893205744,0.490347432364233,0.269979310669235,0.346478369593305,0.254109052508972,0.397976787497946,0.392059076581947,0.253067672649304,0.397451327486679,0.340054132971896,0.641192310276468,0.887750113999928,0.993604468875572,0.728353802970809,0.505822776802076,0.0489289775130024,0.108218636820373,0.858296316129758,0.915944485928171,0.671659842949523
10,5,gaus,1,41265,0.77125419115163,0.365583893205744,0.490347432364233,0.269979310669235,0.346478369593305,0.254109052508972,0.397976787497946,0.392059076581947,0.253067672649304,0.397451327486679,0.340054132971896,0.641192310276468,0.887750113999928,0.993604468875572,0.728353802970809,0.505822776802076,0.0489289775130024,0.108218636820373,0.858296316129758,0.915944485928171,0.671659842949523
10,1,gaus,2,21,0.753679258133874,0.499959821497834,0.314366497083498,0.471453580215945,0.262430392758475,0.33291394257747,0.432388421158155,0.374675443444743,0.386664898699433,0.306159840333879,0.280745166602312,0.0254346707847339,0.978579761238208,0.132194080589215,0.550576564942783,0.863438087457926,0.682540688819793,0.0349691968296445,0.440197876154164,0.439827126578504,0.766111721674601
10,2,gaus,2,221,0.757456713607998,0.499959821497834,0.314366497083498,0.471453580215945,0.262430392758475,0.33291394257747,0.432388421158155,0.374675443444743,0.386664898699433,0.306159840333879,0.280745166602312,0.0254346707847339,0.978579761238208,0.132194080589215,0.550576564942783,0.863438087457926,0.682540688819793,0.0349691968296445,0.440197876154164,0.439827126578504,0.766111721674601
10,3,gaus,2,1581,0.757397114023499,0.499959821497834,0.314366497083498,0.471453580215945,0.262430392758475,0.33291394257747,0.432388421158155,0.374675443444743,0.386664898699433,0.306159840333879,0.280745166602312,0.0254346707847339,0.978579761238208,0.132194080589215,0.550576564942783,0.863438087457926,0.682540688819793,0.0349691968296445,0.440197876154164,0.439827126578504,0.766111721674601
10,4,gaus,2,8801,0.757396914389196,0.499959821497834,0.314366497083498,0.471453580215945,0.262430392758475,0.33291394257747,0.432388421158155,0.374675443444743,0.386664898699433,0.306159840333879,0.280745166602312,0.0254346707847339,0.978579761238208,0.132194080589215,0.550576564942783,0.863438087457926,0.682540688819793,0.0349691968296445,0.440197876154164,0.439827126578504,0.766111721674601
